Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000116141	ENSG00000149970	a	a	0.54
ENSG00000115419	ENSG00000149970	g	g.AD_TCX	0.55
ENSG00000114948	ENSG00000149970	a	a	0.54
ENSG00000082701	ENSG00000149970	a	a	0.54
ENSG00000109339	ENSG00000149970	a	a	0.54
ENSG00000109670	ENSG00000149970	g	g.AD_TCX	0.54
ENSG00000120251	ENSG00000149970	a	a	0.55
ENSG00000105784	ENSG00000149970	a	a	0.53
ENSG00000008277	ENSG00000149970	g	g.AD_TCX	0.55
ENSG00000058091	ENSG00000149970	a	a	0.53
ENSG00000072133	ENSG00000149970	a	a	0.54
ENSG00000104723	ENSG00000149970	a	a	0.55
ENSG00000047249	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000040341	ENSG00000149970	a	a	0.54
ENSG00000104381	ENSG00000149970	a	a	0.53
ENSG00000104093	ENSG00000149970	g	g.AD_TCX	0.55
ENSG00000087095	ENSG00000149970	a	a	0.54
ENSG00000101746	ENSG00000149970	a	a	0.53
ENSG00000091157	ENSG00000149970	a	a	0.56
ENSG00000088888	ENSG00000149970	a	a	-0.54
ENSG00000071564	ENSG00000149970	g	g.AD_TCX	-0.54
ENSG00000100320	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000138814	ENSG00000149970	a	a	0.54
ENSG00000133302	ENSG00000149970	a	a	0.55
ENSG00000153956	ENSG00000149970	a	a	0.54
ENSG00000148925	ENSG00000149970	g	g.AD_TCX	0.55
ENSG00000166987	ENSG00000149970	g	g.AD_TCX	-0.54
ENSG00000109066	ENSG00000149970	g	g.AD_TCX	-0.54
ENSG00000100106	ENSG00000149970	g	g.AD_TCX	-0.53
ENSG00000142875	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000033122	ENSG00000149970	a	a	0.52
ENSG00000015568	ENSG00000149970	a	a	0.53
ENSG00000003393	ENSG00000149970	a	a	0.54
ENSG00000040731	ENSG00000149970	a	a	0.53
ENSG00000004766	ENSG00000149970	g	g.AD_TCX	0.54
ENSG00000006530	ENSG00000149970	a	a	0.54
ENSG00000050030	ENSG00000149970	a	a	0.53
ENSG00000041353	ENSG00000149970	a	a	0.53
ENSG00000024422	ENSG00000149970	g	g.AD_TCX	-0.51
ENSG00000115947	ENSG00000149970	g	g.AD_TCX	0.54
ENSG00000138430	ENSG00000149970	a	a	0.55
ENSG00000154822	ENSG00000149970	a	a	0.54
ENSG00000145216	ENSG00000149970	g	g.AD_TCX	0.55
ENSG00000057663	ENSG00000149970	a	a	0.54
ENSG00000155970	ENSG00000149970	g	g.AD_TCX	0.54
ENSG00000120896	ENSG00000149970	a	a	-0.53
ENSG00000108061	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000140497	ENSG00000149970	g	g.AD_TCX	-0.54
ENSG00000164506	ENSG00000149970	a	a	0.55
ENSG00000188419	ENSG00000149970	g	g.AD_TCX	0.54
ENSG00000076928	ENSG00000149970	g	g.AD_TCX	-0.54
ENSG00000178662	ENSG00000149970	g	g.AD_TCX	0.55
ENSG00000180116	ENSG00000149970	g	g.AD_TCX	0.54
ENSG00000157191	ENSG00000149970	g	g.AD_TCX	-0.53
ENSG00000162430	ENSG00000149970	g	g.AD_TCX	-0.52
ENSG00000187144	ENSG00000149970	a	a	-0.54
ENSG00000172260	ENSG00000149970	a	a	0.54
ENSG00000137968	ENSG00000149970	g	g.AD_TCX	0.52
ENSG00000117598	ENSG00000149970	a	a	0.53
ENSG00000136643	ENSG00000149970	g	g.AD_TCX	0.52
ENSG00000183023	ENSG00000149970	a	a	0.53
ENSG00000179915	ENSG00000149970	a	a	0.53
ENSG00000153165	ENSG00000149970	g	g.AD_TCX	0.52
ENSG00000183054	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000169629	ENSG00000149970	a	a	0.53
ENSG00000121989	ENSG00000149970	a	a	0.53
ENSG00000162989	ENSG00000149970	a	a	0.54
ENSG00000172292	ENSG00000149970	a	a	0.53
ENSG00000128654	ENSG00000149970	a	a	0.52
ENSG00000170396	ENSG00000149970	g	g.AD_TCX	0.52
ENSG00000144579	ENSG00000149970	a	a	-0.52
ENSG00000153558	ENSG00000149970	a	a	0.54
ENSG00000172995	ENSG00000149970	a	a	0.54
ENSG00000160801	ENSG00000149970	g	g.AD_TCX	-0.52
ENSG00000163618	ENSG00000149970	a	a	0.53
ENSG00000114279	ENSG00000149970	a	a	0.53
ENSG00000169851	ENSG00000149970	a	a	0.54
ENSG00000145242	ENSG00000149970	a	a	0.53
ENSG00000164100	ENSG00000149970	a	a	0.53
ENSG00000183654	ENSG00000149970	g	g.AD_TCX	0.52
ENSG00000145526	ENSG00000149970	a	a	0.54
ENSG00000164588	ENSG00000149970	a	a	0.54
ENSG00000151883	ENSG00000149970	a	a	0.54
ENSG00000175471	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000183775	ENSG00000149970	a	a	0.54
ENSG00000079841	ENSG00000149970	a	a	0.53
ENSG00000112290	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000136267	ENSG00000149970	a	a	0.54
ENSG00000173452	ENSG00000149970	g	g.AD_TCX	0.54
ENSG00000158560	ENSG00000149970	a	a	0.54
ENSG00000157680	ENSG00000149970	a	a	0.54
ENSG00000174469	ENSG00000149970	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000078061	a	a	0.54
ENSG00000055813	ENSG00000078061	a	a	-0.52
ENSG00000082701	ENSG00000078061	g	g.AD_TCX	-0.53
ENSG00000104723	ENSG00000078061	g	g.AD_TCX	-0.52
ENSG00000088888	ENSG00000078061	a	a	0.54
ENSG00000153956	ENSG00000078061	a	a	-0.52
ENSG00000166987	ENSG00000078061	g	g.AD_TCX	0.52
ENSG00000006530	ENSG00000078061	a	a	-0.54
ENSG00000143951	ENSG00000078061	g	g.AD_TCX	-0.51
ENSG00000138430	ENSG00000078061	g	g.AD_TCX	-0.53
ENSG00000140497	ENSG00000078061	g	g.AD_TCX	0.54
ENSG00000130283	ENSG00000078061	a	a	0.52
ENSG00000188419	ENSG00000078061	g	g.AD_TCX	-0.53
ENSG00000187144	ENSG00000078061	a	a	0.53
ENSG00000152061	ENSG00000078061	g	g.AD_TCX	-0.51
ENSG00000170075	ENSG00000078061	g	g.AD_TCX	0.51
ENSG00000168890	ENSG00000078061	g	g.AD_TCX	0.51
ENSG00000175161	ENSG00000078061	g	g.AD_TCX	-0.5
ENSG00000176087	ENSG00000078061	a	a	0.52
ENSG00000055070	ENSG00000125675	a	a	-0.52
ENSG00000120251	ENSG00000125675	g	g.AD_TCX	0.52
ENSG00000104723	ENSG00000125675	a	a	0.53
ENSG00000104093	ENSG00000125675	g	g.AD_TCX	0.52
ENSG00000091157	ENSG00000125675	a	a	0.53
ENSG00000133302	ENSG00000125675	a	a	0.52
ENSG00000109066	ENSG00000125675	g	g.AD_TCX	-0.52
ENSG00000138430	ENSG00000125675	g	g.AD_TCX	0.53
ENSG00000154822	ENSG00000125675	a	a	0.52
ENSG00000164506	ENSG00000125675	g	g.AD_TCX	0.52
ENSG00000187144	ENSG00000125675	a	a	-0.52
ENSG00000055070	ENSG00000129682	a	a	-0.54
ENSG00000120942	ENSG00000129682	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000129682	a	a	0.55
ENSG00000115419	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000115415	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000082701	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000129682	a	a	0.53
ENSG00000008277	ENSG00000129682	a	a	0.54
ENSG00000104723	ENSG00000129682	a	a	0.55
ENSG00000040341	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000104093	ENSG00000129682	a	a	0.55
ENSG00000103769	ENSG00000129682	g	g.AD_TCX	0.52
ENSG00000091157	ENSG00000129682	a	a	0.54
ENSG00000088888	ENSG00000129682	a	a	-0.55
ENSG00000011304	ENSG00000129682	a	a	-0.52
ENSG00000071564	ENSG00000129682	a	a	-0.54
ENSG00000133302	ENSG00000129682	a	a	0.54
ENSG00000153956	ENSG00000129682	g	g.AD_TCX	0.52
ENSG00000166987	ENSG00000129682	a	a	-0.55
ENSG00000109066	ENSG00000129682	a	a	-0.54
ENSG00000142875	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000004766	ENSG00000129682	a	a	0.54
ENSG00000006530	ENSG00000129682	a	a	0.55
ENSG00000115947	ENSG00000129682	a	a	0.53
ENSG00000138430	ENSG00000129682	a	a	0.55
ENSG00000154822	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000145216	ENSG00000129682	a	a	0.54
ENSG00000057663	ENSG00000129682	a	a	0.54
ENSG00000155970	ENSG00000129682	a	a	0.54
ENSG00000120896	ENSG00000129682	g	g.AD_TCX	-0.52
ENSG00000108061	ENSG00000129682	g	g.AD_TCX	0.54
ENSG00000140497	ENSG00000129682	a	a	-0.55
ENSG00000130283	ENSG00000129682	a	a	-0.52
ENSG00000164506	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000188419	ENSG00000129682	a	a	0.54
ENSG00000076928	ENSG00000129682	a	a	-0.55
ENSG00000178662	ENSG00000129682	a	a	0.55
ENSG00000180116	ENSG00000129682	g	g.AD_TCX	0.54
ENSG00000117298	ENSG00000129682	a	a	-0.54
ENSG00000162430	ENSG00000129682	a	a	-0.54
ENSG00000187144	ENSG00000129682	g	g.AD_TCX	-0.52
ENSG00000183023	ENSG00000129682	a	a	0.52
ENSG00000163138	ENSG00000129682	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000182492	a	a	0.54
ENSG00000104723	ENSG00000182492	g	g.AD_TCX	-0.52
ENSG00000040341	ENSG00000182492	g	g.AD_TCX	-0.52
ENSG00000153956	ENSG00000182492	g	g.AD_TCX	-0.52
ENSG00000166987	ENSG00000182492	g	g.AD_TCX	0.53
ENSG00000138430	ENSG00000182492	a	a	-0.52
ENSG00000140497	ENSG00000182492	a	a	0.54
ENSG00000178662	ENSG00000182492	g	g.AD_TCX	-0.51
ENSG00000187144	ENSG00000182492	g	g.AD_TCX	0.53
ENSG00000183023	ENSG00000182492	g	g.AD_TCX	-0.52
ENSG00000169871	ENSG00000182492	a	a	0.51
ENSG00000055070	ENSG00000101986	g	g.AD_TCX	0.53
ENSG00000075945	ENSG00000101986	g	g.AD_TCX	-0.55
ENSG00000115419	ENSG00000101986	g	g.AD_TCX	-0.54
ENSG00000082701	ENSG00000101986	g	g.AD_TCX	-0.52
ENSG00000109339	ENSG00000101986	g	g.AD_TCX	-0.51
ENSG00000109670	ENSG00000101986	g	g.AD_TCX	-0.53
ENSG00000120251	ENSG00000101986	a	a	-0.53
ENSG00000008277	ENSG00000101986	g	g.AD_TCX	-0.54
ENSG00000104723	ENSG00000101986	a	a	-0.54
ENSG00000040341	ENSG00000101986	g	g.AD_TCX	-0.53
ENSG00000104093	ENSG00000101986	g	g.AD_TCX	-0.54
ENSG00000091157	ENSG00000101986	a	a	-0.55
ENSG00000071564	ENSG00000101986	a	a	0.53
ENSG00000138814	ENSG00000101986	a	a	-0.54
ENSG00000133302	ENSG00000101986	a	a	-0.55
ENSG00000153956	ENSG00000101986	g	g.AD_TCX	-0.53
ENSG00000148925	ENSG00000101986	g	g.AD_TCX	-0.54
ENSG00000166987	ENSG00000101986	a	a	0.53
ENSG00000109066	ENSG00000101986	a	a	0.53
ENSG00000100106	ENSG00000101986	g	g.AD_TCX	0.52
ENSG00000142875	ENSG00000101986	g	g.AD_TCX	-0.53
ENSG00000006530	ENSG00000101986	a	a	-0.52
ENSG00000115947	ENSG00000101986	a	a	-0.53
ENSG00000138430	ENSG00000101986	a	a	-0.55
ENSG00000154822	ENSG00000101986	g	g.AD_TCX	-0.52
ENSG00000145216	ENSG00000101986	g	g.AD_TCX	-0.53
ENSG00000155970	ENSG00000101986	a	a	-0.54
ENSG00000108061	ENSG00000101986	g	g.AD_TCX	-0.52
ENSG00000140497	ENSG00000101986	a	a	0.53
ENSG00000130283	ENSG00000101986	g	g.AD_TCX	0.51
ENSG00000164506	ENSG00000101986	a	a	-0.54
ENSG00000188419	ENSG00000101986	g	g.AD_TCX	-0.53
ENSG00000076928	ENSG00000101986	g	g.AD_TCX	0.52
ENSG00000178662	ENSG00000101986	g	g.AD_TCX	-0.54
ENSG00000187144	ENSG00000101986	g	g.AD_TCX	0.52
ENSG00000162989	ENSG00000101986	g	g.AD_TCX	-0.52
ENSG00000158560	ENSG00000101986	g	g.AD_TCX	-0.53
ENSG00000157680	ENSG00000101986	a	a	-0.52
ENSG00000149970	ENSG00000101986	a	a	-0.53
ENSG00000055070	ENSG00000104343	a	a	-0.54
ENSG00000075945	ENSG00000104343	a	a	0.55
ENSG00000115419	ENSG00000104343	g	g.AD_TCX	0.55
ENSG00000082701	ENSG00000104343	g	g.AD_TCX	0.53
ENSG00000109339	ENSG00000104343	g	g.AD_TCX	0.52
ENSG00000109670	ENSG00000104343	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000104343	a	a	0.53
ENSG00000008277	ENSG00000104343	a	a	0.54
ENSG00000104723	ENSG00000104343	a	a	0.54
ENSG00000040341	ENSG00000104343	g	g.AD_TCX	0.54
ENSG00000104093	ENSG00000104343	g	g.AD_TCX	0.54
ENSG00000087095	ENSG00000104343	g	g.AD_TCX	0.52
ENSG00000091157	ENSG00000104343	a	a	0.55
ENSG00000088888	ENSG00000104343	a	a	-0.53
ENSG00000138814	ENSG00000104343	a	a	0.54
ENSG00000133302	ENSG00000104343	a	a	0.55
ENSG00000153956	ENSG00000104343	g	g.AD_TCX	0.53
ENSG00000148925	ENSG00000104343	a	a	0.55
ENSG00000166987	ENSG00000104343	a	a	-0.54
ENSG00000109066	ENSG00000104343	g	g.AD_TCX	-0.54
ENSG00000142875	ENSG00000104343	g	g.AD_TCX	0.53
ENSG00000015568	ENSG00000104343	g	g.AD_TCX	0.51
ENSG00000040731	ENSG00000104343	g	g.AD_TCX	0.5
ENSG00000004766	ENSG00000104343	a	a	0.54
ENSG00000115947	ENSG00000104343	a	a	0.54
ENSG00000138430	ENSG00000104343	a	a	0.55
ENSG00000154822	ENSG00000104343	g	g.AD_TCX	0.52
ENSG00000145216	ENSG00000104343	a	a	0.54
ENSG00000057663	ENSG00000104343	g	g.AD_TCX	0.54
ENSG00000155970	ENSG00000104343	a	a	0.54
ENSG00000120896	ENSG00000104343	g	g.AD_TCX	-0.5
ENSG00000108061	ENSG00000104343	a	a	0.54
ENSG00000140497	ENSG00000104343	a	a	-0.54
ENSG00000130283	ENSG00000104343	g	g.AD_TCX	-0.51
ENSG00000164506	ENSG00000104343	g	g.AD_TCX	0.54
ENSG00000188419	ENSG00000104343	a	a	0.54
ENSG00000076928	ENSG00000104343	g	g.AD_TCX	-0.53
ENSG00000178662	ENSG00000104343	g	g.AD_TCX	0.55
ENSG00000065559	ENSG00000104343	a	a	0.54
ENSG00000162430	ENSG00000104343	g	g.AD_TCX	-0.52
ENSG00000187144	ENSG00000104343	g	g.AD_TCX	-0.52
ENSG00000183023	ENSG00000104343	g	g.AD_TCX	0.52
ENSG00000169629	ENSG00000104343	g	g.AD_TCX	0.51
ENSG00000121989	ENSG00000104343	g	g.AD_TCX	0.51
ENSG00000162989	ENSG00000104343	g	g.AD_TCX	0.53
ENSG00000128654	ENSG00000104343	g	g.AD_TCX	0.52
ENSG00000151883	ENSG00000104343	g	g.AD_TCX	0.52
ENSG00000173452	ENSG00000104343	g	g.AD_TCX	0.51
ENSG00000149970	ENSG00000104343	g	g.AD_TCX	0.53
ENSG00000104723	ENSG00000104369	g	g.AD_TCX	0.52
ENSG00000091157	ENSG00000104369	g	g.AD_TCX	0.51
ENSG00000154822	ENSG00000104369	g	g.AD_TCX	0.51
ENSG00000164506	ENSG00000104369	g	g.AD_TCX	0.51
ENSG00000187144	ENSG00000104369	g	g.AD_TCX	-0.52
ENSG00000091157	ENSG00000156103	g	g.AD_TCX	0.52
ENSG00000153956	ENSG00000156103	g	g.AD_TCX	0.52
ENSG00000138430	ENSG00000156103	g	g.AD_TCX	0.53
ENSG00000154822	ENSG00000156103	g	g.AD_TCX	0.51
ENSG00000164506	ENSG00000156103	g	g.AD_TCX	0.52
ENSG00000187144	ENSG00000156103	g	g.AD_TCX	-0.52
ENSG00000104723	ENSG00000184672	g	g.AD_TCX	0.52
ENSG00000133302	ENSG00000184672	g	g.AD_TCX	0.51
ENSG00000153956	ENSG00000184672	g	g.AD_TCX	0.51
ENSG00000187144	ENSG00000184672	g	g.AD_TCX	-0.52
ENSG00000055070	ENSG00000176406	g	g.AD_TCX	-0.53
ENSG00000075945	ENSG00000176406	g	g.AD_TCX	0.55
ENSG00000115419	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000115415	ENSG00000176406	g	g.AD_TCX	0.52
ENSG00000109339	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000109670	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000120251	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000008277	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000072133	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000104723	ENSG00000176406	g	g.AD_TCX	0.55
ENSG00000040341	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000104093	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000091157	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000088888	ENSG00000176406	g	g.AD_TCX	-0.53
ENSG00000144290	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000138814	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000133302	ENSG00000176406	g	g.AD_TCX	0.55
ENSG00000153956	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000148925	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000166987	ENSG00000176406	g	g.AD_TCX	-0.53
ENSG00000109066	ENSG00000176406	g	g.AD_TCX	-0.53
ENSG00000100106	ENSG00000176406	g	g.AD_TCX	-0.52
ENSG00000142875	ENSG00000176406	g	g.AD_TCX	0.52
ENSG00000040731	ENSG00000176406	g	g.AD_TCX	0.52
ENSG00000006530	ENSG00000176406	g	g.AD_TCX	0.52
ENSG00000138430	ENSG00000176406	g	g.AD_TCX	0.55
ENSG00000154822	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000145216	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000155970	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000108061	ENSG00000176406	g	g.AD_TCX	0.52
ENSG00000140497	ENSG00000176406	g	g.AD_TCX	-0.54
ENSG00000164506	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000178662	ENSG00000176406	g	g.AD_TCX	0.55
ENSG00000180116	ENSG00000176406	g	g.AD_TCX	0.54
ENSG00000187144	ENSG00000176406	g	g.AD_TCX	-0.52
ENSG00000183023	ENSG00000176406	g	g.AD_TCX	0.52
ENSG00000162989	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000164588	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000112290	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000157680	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000149970	ENSG00000176406	g	g.AD_TCX	0.53
ENSG00000055070	ENSG00000164830	g	g.AD_TCX	-0.54
ENSG00000120942	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000075945	ENSG00000164830	g	g.AD_TCX	0.56
ENSG00000075391	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000116141	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000055813	ENSG00000164830	a	a	0.54
ENSG00000115419	ENSG00000164830	g	g.AD_TCX	0.55
ENSG00000115415	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000114948	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000082701	ENSG00000164830	a	a	0.54
ENSG00000109339	ENSG00000164830	a	a	0.54
ENSG00000109670	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000120251	ENSG00000164830	a	a	0.54
ENSG00000105784	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000008277	ENSG00000164830	a	a	0.55
ENSG00000058091	ENSG00000164830	a	a	0.54
ENSG00000072133	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000104723	ENSG00000164830	a	a	0.55
ENSG00000047249	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000040341	ENSG00000164830	a	a	0.55
ENSG00000104381	ENSG00000164830	a	a	0.54
ENSG00000104472	ENSG00000164830	g	g.AD_TCX	-0.51
ENSG00000104093	ENSG00000164830	g	g.AD_TCX	0.55
ENSG00000087095	ENSG00000164830	a	a	0.54
ENSG00000101746	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000091157	ENSG00000164830	a	a	0.55
ENSG00000088888	ENSG00000164830	a	a	-0.54
ENSG00000101247	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000100077	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000100320	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000144290	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000138814	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000133302	ENSG00000164830	a	a	0.55
ENSG00000153956	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000148925	ENSG00000164830	g	g.AD_TCX	0.55
ENSG00000166987	ENSG00000164830	g	g.AD_TCX	-0.54
ENSG00000109066	ENSG00000164830	g	g.AD_TCX	-0.54
ENSG00000100106	ENSG00000164830	g	g.AD_TCX	-0.54
ENSG00000142875	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000015568	ENSG00000164830	a	a	0.53
ENSG00000003393	ENSG00000164830	a	a	0.54
ENSG00000051382	ENSG00000164830	a	a	0.53
ENSG00000040731	ENSG00000164830	a	a	0.54
ENSG00000004766	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000006530	ENSG00000164830	a	a	0.53
ENSG00000050030	ENSG00000164830	a	a	0.53
ENSG00000041353	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000157873	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000115947	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000138430	ENSG00000164830	a	a	0.55
ENSG00000154822	ENSG00000164830	a	a	0.54
ENSG00000145216	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000057663	ENSG00000164830	a	a	0.54
ENSG00000155970	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000120896	ENSG00000164830	a	a	-0.53
ENSG00000108061	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000140497	ENSG00000164830	g	g.AD_TCX	-0.54
ENSG00000130283	ENSG00000164830	a	a	-0.53
ENSG00000164506	ENSG00000164830	a	a	0.55
ENSG00000188419	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000076928	ENSG00000164830	g	g.AD_TCX	-0.53
ENSG00000178662	ENSG00000164830	g	g.AD_TCX	0.56
ENSG00000180116	ENSG00000164830	g	g.AD_TCX	0.55
ENSG00000065559	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000157191	ENSG00000164830	g	g.AD_TCX	-0.54
ENSG00000117298	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000162430	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000187144	ENSG00000164830	g	g.AD_TCX	-0.53
ENSG00000168389	ENSG00000164830	g	g.AD_TCX	-0.51
ENSG00000172260	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000117598	ENSG00000164830	a	a	0.52
ENSG00000183023	ENSG00000164830	a	a	0.53
ENSG00000179915	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000153165	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000183054	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000144161	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000169629	ENSG00000164830	a	a	0.53
ENSG00000121989	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000162989	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000172292	ENSG00000164830	a	a	0.53
ENSG00000128654	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000170396	ENSG00000164830	g	g.AD_TCX	0.51
ENSG00000144579	ENSG00000164830	a	a	-0.52
ENSG00000154814	ENSG00000164830	g	g.AD_TCX	0.51
ENSG00000153558	ENSG00000164830	a	a	0.54
ENSG00000172995	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000160801	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000163618	ENSG00000164830	a	a	0.54
ENSG00000114279	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000163138	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000169851	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000145242	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000164100	ENSG00000164830	a	a	0.53
ENSG00000173320	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000145555	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000145526	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000164588	ENSG00000164830	a	a	0.54
ENSG00000151883	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000175471	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000152503	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000183775	ENSG00000164830	a	a	0.53
ENSG00000079841	ENSG00000164830	a	a	0.53
ENSG00000112290	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000122584	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000136267	ENSG00000164830	a	a	0.53
ENSG00000173452	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000136205	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000158560	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000166997	ENSG00000164830	g	g.AD_TCX	-0.51
ENSG00000169871	ENSG00000164830	g	g.AD_TCX	-0.52
ENSG00000157680	ENSG00000164830	a	a	0.53
ENSG00000174469	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000149970	ENSG00000164830	a	a	0.55
ENSG00000125675	ENSG00000164830	a	a	0.53
ENSG00000129682	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000101986	ENSG00000164830	g	g.AD_TCX	-0.53
ENSG00000104343	ENSG00000164830	g	g.AD_TCX	0.53
ENSG00000104369	ENSG00000164830	g	g.AD_TCX	0.52
ENSG00000176406	ENSG00000164830	g	g.AD_TCX	0.54
ENSG00000055070	ENSG00000177570	g	g.AD_TCX	-0.52
ENSG00000109339	ENSG00000177570	g	g.AD_TCX	0.51
ENSG00000091157	ENSG00000177570	g	g.AD_TCX	0.52
ENSG00000153956	ENSG00000177570	g	g.AD_TCX	0.52
ENSG00000138430	ENSG00000177570	g	g.AD_TCX	0.52
ENSG00000154822	ENSG00000177570	g	g.AD_TCX	0.52
ENSG00000164506	ENSG00000177570	g	g.AD_TCX	0.51
ENSG00000187144	ENSG00000177570	g	g.AD_TCX	-0.53
ENSG00000055070	ENSG00000153310	g	g.AD_TCX	-0.53
ENSG00000082701	ENSG00000153310	g	g.AD_TCX	0.53
ENSG00000104723	ENSG00000153310	g	g.AD_TCX	0.52
ENSG00000091157	ENSG00000153310	a	a	0.54
ENSG00000088888	ENSG00000153310	a	a	-0.53
ENSG00000071564	ENSG00000153310	g	g.AD_TCX	-0.52
ENSG00000153956	ENSG00000153310	g	g.AD_TCX	0.53
ENSG00000004766	ENSG00000153310	g	g.AD_TCX	0.52
ENSG00000006530	ENSG00000153310	a	a	0.53
ENSG00000024422	ENSG00000153310	g	g.AD_TCX	-0.51
ENSG00000115947	ENSG00000153310	g	g.AD_TCX	0.52
