from	to	wTO
ENSG00000120889	ENSG00000249456	0.768809849521204
ENSG00000104365	ENSG00000249456	0.770177838577291
ENSG00000214954	ENSG00000249456	0.80437756497948
ENSG00000120215	ENSG00000249456	0.820793433652531
ENSG00000150093	ENSG00000249456	0.80437756497948
ENSG00000138346	ENSG00000249456	0.826265389876881
ENSG00000151208	ENSG00000249456	0.709986320109439
ENSG00000197142	ENSG00000249456	0.761969904240766
ENSG00000165806	ENSG00000249456	0.794801641586867
ENSG00000177234	ENSG00000249456	0.782489740082079
ENSG00000117298	ENSG00000148848	0.447332421340629
ENSG00000162367	ENSG00000148848	0.502051983584131
ENSG00000211452	ENSG00000148848	0.569083447332421
ENSG00000142961	ENSG00000148848	0.540355677154583
ENSG00000069702	ENSG00000148848	0.606019151846785
ENSG00000116815	ENSG00000148848	0.718194254445965
ENSG00000215915	ENSG00000148848	0.500683994528044
ENSG00000143458	ENSG00000148848	0.466484268125855
ENSG00000162733	ENSG00000148848	0.570451436388509
ENSG00000143178	ENSG00000148848	0.596443228454172
ENSG00000203721	ENSG00000148848	0.556771545827633
ENSG00000224536	ENSG00000148848	0.534883720930233
ENSG00000116132	ENSG00000148848	0.715458276333789
ENSG00000162889	ENSG00000148848	0.465116279069767
ENSG00000182118	ENSG00000148848	0.533515731874145
ENSG00000143891	ENSG00000148848	0.563611491108071
ENSG00000068781	ENSG00000148848	0.577291381668947
ENSG00000049323	ENSG00000148848	0.708618331053352
ENSG00000243244	ENSG00000148848	0.54172366621067
ENSG00000144214	ENSG00000148848	0.607387140902873
ENSG00000003402	ENSG00000148848	0.59781121751026
ENSG00000091409	ENSG00000148848	0.704514363885089
ENSG00000250116	ENSG00000148848	0.632010943912449
ENSG00000132329	ENSG00000148848	0.526675786593707
ENSG00000067066	ENSG00000148848	0.607387140902873
ENSG00000163513	ENSG00000148848	0.575923392612859
ENSG00000144791	ENSG00000148848	0.551299589603283
ENSG00000082781	ENSG00000148848	0.502051983584131
ENSG00000163884	ENSG00000148848	0.46374829001368
ENSG00000168884	ENSG00000148848	0.507523939808482
ENSG00000154274	ENSG00000148848	0.555403556771546
ENSG00000250195	ENSG00000148848	0.588235294117647
ENSG00000273118	ENSG00000148848	0.629274965800274
ENSG00000129116	ENSG00000148848	0.699042407660739
ENSG00000164403	ENSG00000148848	0.480164158686731
ENSG00000132840	ENSG00000148848	0.582763337893297
ENSG00000168994	ENSG00000148848	0.477428180574555
ENSG00000164877	ENSG00000148848	0.410396716826265
ENSG00000122679	ENSG00000148848	0.53625170998632
ENSG00000157510	ENSG00000148848	0.547195622435021
ENSG00000122786	ENSG00000148848	0.716826265389877
ENSG00000243317	ENSG00000148848	0.789329685362517
ENSG00000105939	ENSG00000148848	0.523939808481532
ENSG00000171115	ENSG00000148848	0.466484268125855
ENSG00000106404	ENSG00000148848	0.430916552667579
ENSG00000183943	ENSG00000148848	0.523939808481532
ENSG00000101849	ENSG00000148848	0.60875512995896
ENSG00000104728	ENSG00000148848	0.560875512995896
ENSG00000168487	ENSG00000148848	0.493844049247606
ENSG00000147459	ENSG00000148848	0.584131326949384
ENSG00000147437	ENSG00000148848	0.581395348837209
ENSG00000104365	ENSG00000148848	0.6593707250342
ENSG00000187840	ENSG00000148848	0.521203830369357
ENSG00000214954	ENSG00000148848	0.65389876880985
ENSG00000120215	ENSG00000148848	0.640218878248974
ENSG00000196139	ENSG00000148848	0.554035567715458
ENSG00000138346	ENSG00000148848	0.705882352941177
ENSG00000197142	ENSG00000148848	0.601915184678523
ENSG00000165806	ENSG00000148848	0.573187414500684
ENSG00000177234	ENSG00000148848	0.53625170998632
ENSG00000249456	ENSG00000148848	0.779753761969904
ENSG00000117298	ENSG00000148841	0.699042407660739
ENSG00000142961	ENSG00000148841	0.727770177838577
ENSG00000184371	ENSG00000148841	0.615595075239398
ENSG00000162889	ENSG00000148841	0.685362517099863
ENSG00000143772	ENSG00000148841	0.596443228454172
ENSG00000068781	ENSG00000148841	0.347469220246238
ENSG00000168899	ENSG00000148841	0.570451436388509
ENSG00000168874	ENSG00000148841	0.548563611491108
ENSG00000079308	ENSG00000148841	0.59233926128591
ENSG00000154783	ENSG00000148841	0.515731874145007
ENSG00000068001	ENSG00000148841	0.487004103967168
ENSG00000010327	ENSG00000148841	0.425444596443228
ENSG00000163840	ENSG00000148841	0.528043775649795
ENSG00000163884	ENSG00000148841	0.593707250341997
ENSG00000113916	ENSG00000148841	0.514363885088919
ENSG00000144730	ENSG00000148841	0.658002735978112
ENSG00000168884	ENSG00000148841	0.65389876880985
ENSG00000132357	ENSG00000148841	0.562243502051984
ENSG00000131435	ENSG00000148841	0.487004103967168
ENSG00000072786	ENSG00000148841	0.637482900136799
ENSG00000168994	ENSG00000148841	0.637482900136799
ENSG00000164877	ENSG00000148841	0.644322845417237
ENSG00000016402	ENSG00000148841	0.419972640218878
ENSG00000128602	ENSG00000148841	0.60875512995896
ENSG00000128567	ENSG00000148841	0.647058823529412
ENSG00000105939	ENSG00000148841	0.637482900136799
ENSG00000171115	ENSG00000148841	0.573187414500684
ENSG00000133561	ENSG00000148841	0.549931600547196
ENSG00000196329	ENSG00000148841	0.526675786593707
ENSG00000183943	ENSG00000148841	0.569083447332421
ENSG00000090776	ENSG00000148841	0.60328317373461
ENSG00000101986	ENSG00000148841	0.571819425444596
ENSG00000120889	ENSG00000148841	0.600547195622435
ENSG00000104689	ENSG00000148841	0.437756497948016
ENSG00000187840	ENSG00000148841	0.451436388508892
ENSG00000137076	ENSG00000148841	0.693570451436389
ENSG00000104518	ENSG00000148841	0.595075239398085
ENSG00000138835	ENSG00000148841	0.638850889192886
ENSG00000213694	ENSG00000148841	0.588235294117647
ENSG00000122863	ENSG00000148841	0.585499316005472
ENSG00000151208	ENSG00000148841	0.745554035567715
ENSG00000117298	ENSG00000179241	0.656634746922025
ENSG00000158195	ENSG00000179241	0.690834473324213
ENSG00000142961	ENSG00000179241	0.658002735978112
ENSG00000069702	ENSG00000179241	0.6593707250342
ENSG00000116815	ENSG00000179241	0.72093023255814
ENSG00000162733	ENSG00000179241	0.647058823529412
ENSG00000143178	ENSG00000179241	0.625170998632011
ENSG00000224536	ENSG00000179241	0.674418604651163
ENSG00000162889	ENSG00000179241	0.662106703146375
ENSG00000092969	ENSG00000179241	0.652530779753762
ENSG00000143772	ENSG00000179241	0.681258549931601
ENSG00000182118	ENSG00000179241	0.606019151846785
ENSG00000143891	ENSG00000179241	0.6703146374829
ENSG00000168899	ENSG00000179241	0.644322845417237
ENSG00000049323	ENSG00000179241	0.686730506155951
ENSG00000243244	ENSG00000179241	0.660738714090287
ENSG00000115170	ENSG00000179241	0.779753761969904
ENSG00000003402	ENSG00000179241	0.705882352941177
ENSG00000250116	ENSG00000179241	0.637482900136799
ENSG00000067066	ENSG00000179241	0.655266757865937
ENSG00000144791	ENSG00000179241	0.67578659370725
ENSG00000153551	ENSG00000179241	0.616963064295486
ENSG00000163840	ENSG00000179241	0.627906976744186
ENSG00000082781	ENSG00000179241	0.673050615595075
ENSG00000163884	ENSG00000179241	0.673050615595075
ENSG00000113916	ENSG00000179241	0.682626538987688
ENSG00000144730	ENSG00000179241	0.642954856361149
ENSG00000168884	ENSG00000179241	0.644322845417237
ENSG00000154274	ENSG00000179241	0.673050615595075
ENSG00000250195	ENSG00000179241	0.641586867305062
ENSG00000273118	ENSG00000179241	0.65389876880985
ENSG00000181826	ENSG00000179241	0.660738714090287
ENSG00000129116	ENSG00000179241	0.703146374829001
ENSG00000145685	ENSG00000179241	0.67578659370725
ENSG00000173926	ENSG00000179241	0.656634746922025
ENSG00000164403	ENSG00000179241	0.658002735978112
ENSG00000132357	ENSG00000179241	0.648426812585499
ENSG00000072786	ENSG00000179241	0.658002735978112
ENSG00000168994	ENSG00000179241	0.6703146374829
ENSG00000233237	ENSG00000179241	0.667578659370725
ENSG00000164877	ENSG00000179241	0.638850889192886
ENSG00000122679	ENSG00000179241	0.604651162790698
ENSG00000122786	ENSG00000179241	0.749658002735978
ENSG00000135269	ENSG00000179241	0.618331053351573
ENSG00000105939	ENSG00000179241	0.65389876880985
ENSG00000171115	ENSG00000179241	0.652530779753762
ENSG00000133561	ENSG00000179241	0.619699042407661
ENSG00000196329	ENSG00000179241	0.629274965800274
ENSG00000183943	ENSG00000179241	0.692202462380301
ENSG00000101849	ENSG00000179241	0.694938440492476
ENSG00000090776	ENSG00000179241	0.606019151846785
ENSG00000104728	ENSG00000179241	0.685362517099863
ENSG00000168487	ENSG00000179241	0.660738714090287
ENSG00000147459	ENSG00000179241	0.673050615595075
ENSG00000147437	ENSG00000179241	0.66484268125855
ENSG00000120889	ENSG00000179241	0.673050615595075
ENSG00000104365	ENSG00000179241	0.760601915184679
ENSG00000104689	ENSG00000179241	0.641586867305062
ENSG00000169439	ENSG00000179241	0.645690834473324
ENSG00000187840	ENSG00000179241	0.622435020519836
ENSG00000137076	ENSG00000179241	0.641586867305062
ENSG00000214954	ENSG00000179241	0.596443228454172
ENSG00000138835	ENSG00000179241	0.629274965800274
ENSG00000170525	ENSG00000179241	0.667578659370725
ENSG00000122863	ENSG00000179241	0.663474692202462
ENSG00000151208	ENSG00000179241	0.678522571819425
ENSG00000197142	ENSG00000179241	0.649794801641587
ENSG00000134470	ENSG00000179241	0.629274965800274
ENSG00000165806	ENSG00000179241	0.658002735978112
ENSG00000148848	ENSG00000179241	0.637482900136799
ENSG00000117298	ENSG00000185507	0.764705882352941
ENSG00000162367	ENSG00000185507	0.596443228454172
ENSG00000142961	ENSG00000185507	0.766073871409029
ENSG00000184371	ENSG00000185507	0.678522571819425
ENSG00000215915	ENSG00000185507	0.607387140902873
ENSG00000162733	ENSG00000185507	0.563611491108071
ENSG00000162889	ENSG00000185507	0.712722298221614
ENSG00000143772	ENSG00000185507	0.627906976744186
ENSG00000182118	ENSG00000185507	0.529411764705882
ENSG00000068781	ENSG00000185507	0.448700410396717
ENSG00000168899	ENSG00000185507	0.640218878248974
ENSG00000168874	ENSG00000185507	0.656634746922025
ENSG00000115107	ENSG00000185507	0.60328317373461
ENSG00000136732	ENSG00000185507	0.571819425444596
ENSG00000132329	ENSG00000185507	0.727770177838577
ENSG00000003436	ENSG00000185507	0.425444596443228
ENSG00000079308	ENSG00000185507	0.679890560875513
ENSG00000154783	ENSG00000185507	0.612859097127223
ENSG00000163513	ENSG00000185507	0.53625170998632
ENSG00000144791	ENSG00000185507	0.638850889192886
ENSG00000153551	ENSG00000185507	0.470588235294118
ENSG00000010327	ENSG00000185507	0.574555403556771
ENSG00000144837	ENSG00000185507	0.473324213406293
ENSG00000163840	ENSG00000185507	0.511627906976744
ENSG00000082781	ENSG00000185507	0.722298221614227
ENSG00000163884	ENSG00000185507	0.641586867305062
ENSG00000113916	ENSG00000185507	0.578659370725034
ENSG00000244383	ENSG00000185507	0.666210670314637
ENSG00000168884	ENSG00000185507	0.683994528043776
ENSG00000154274	ENSG00000185507	0.53077975376197
ENSG00000181826	ENSG00000185507	0.574555403556771
ENSG00000132357	ENSG00000185507	0.586867305061559
ENSG00000072786	ENSG00000185507	0.678522571819425
ENSG00000168994	ENSG00000185507	0.648426812585499
ENSG00000223855	ENSG00000185507	0.616963064295486
ENSG00000164877	ENSG00000185507	0.72093023255814
ENSG00000122679	ENSG00000185507	0.52530779753762
ENSG00000128602	ENSG00000185507	0.666210670314637
ENSG00000128567	ENSG00000185507	0.694938440492476
ENSG00000105939	ENSG00000185507	0.636114911080711
ENSG00000171115	ENSG00000185507	0.619699042407661
ENSG00000133561	ENSG00000185507	0.555403556771546
ENSG00000106404	ENSG00000185507	0.67578659370725
ENSG00000196329	ENSG00000185507	0.51983584131327
ENSG00000183943	ENSG00000185507	0.586867305061559
ENSG00000101849	ENSG00000185507	0.673050615595075
ENSG00000101986	ENSG00000185507	0.674418604651163
ENSG00000104728	ENSG00000185507	0.714090287277702
ENSG00000168487	ENSG00000185507	0.629274965800274
ENSG00000120889	ENSG00000185507	0.600547195622435
ENSG00000104689	ENSG00000185507	0.538987688098495
ENSG00000187840	ENSG00000185507	0.573187414500684
ENSG00000137076	ENSG00000185507	0.744186046511628
ENSG00000104518	ENSG00000185507	0.616963064295486
ENSG00000138835	ENSG00000185507	0.690834473324213
ENSG00000197142	ENSG00000185507	0.581395348837209
ENSG00000177234	ENSG00000185507	0.517099863201094
ENSG00000148841	ENSG00000185507	0.637482900136799
ENSG00000117298	ENSG00000134569	0.749658002735978
ENSG00000162367	ENSG00000134569	0.590971272229822
ENSG00000211452	ENSG00000134569	0.606019151846785
ENSG00000142961	ENSG00000134569	0.751025991792066
ENSG00000184371	ENSG00000134569	0.671682626538988
ENSG00000116815	ENSG00000134569	0.570451436388509
ENSG00000215915	ENSG00000134569	0.582763337893297
ENSG00000143458	ENSG00000134569	0.633378932968536
ENSG00000162733	ENSG00000134569	0.574555403556771
ENSG00000203721	ENSG00000134569	0.515731874145007
ENSG00000224536	ENSG00000134569	0.727770177838577
ENSG00000162889	ENSG00000134569	0.700410396716826
ENSG00000143772	ENSG00000134569	0.629274965800274
ENSG00000182118	ENSG00000134569	0.522571819425445
ENSG00000143891	ENSG00000134569	0.52530779753762
ENSG00000168899	ENSG00000134569	0.629274965800274
ENSG00000168874	ENSG00000134569	0.655266757865937
ENSG00000243244	ENSG00000134569	0.537619699042408
ENSG00000003402	ENSG00000134569	0.746922024623803
ENSG00000132329	ENSG00000134569	0.727770177838577
ENSG00000079308	ENSG00000134569	0.668946648426813
ENSG00000067066	ENSG00000134569	0.506155950752394
ENSG00000154783	ENSG00000134569	0.567715458276334
ENSG00000163513	ENSG00000134569	0.548563611491108
ENSG00000144791	ENSG00000134569	0.623803009575923
ENSG00000153551	ENSG00000134569	0.46374829001368
ENSG00000010327	ENSG00000134569	0.566347469220246
ENSG00000082781	ENSG00000134569	0.708618331053352
ENSG00000163884	ENSG00000134569	0.651162790697674
ENSG00000113916	ENSG00000134569	0.595075239398085
ENSG00000168884	ENSG00000134569	0.6593707250342
ENSG00000164403	ENSG00000134569	0.716826265389877
ENSG00000132357	ENSG00000134569	0.581395348837209
ENSG00000072786	ENSG00000134569	0.642954856361149
ENSG00000168994	ENSG00000134569	0.636114911080711
ENSG00000223855	ENSG00000134569	0.60875512995896
ENSG00000164877	ENSG00000134569	0.701778385772914
ENSG00000122679	ENSG00000134569	0.504787961696306
ENSG00000128602	ENSG00000134569	0.658002735978112
ENSG00000128567	ENSG00000134569	0.679890560875513
ENSG00000105939	ENSG00000134569	0.637482900136799
ENSG00000171115	ENSG00000134569	0.614227086183311
ENSG00000133561	ENSG00000134569	0.549931600547196
ENSG00000106404	ENSG00000134569	0.667578659370725
ENSG00000183943	ENSG00000134569	0.589603283173735
ENSG00000101849	ENSG00000134569	0.679890560875513
ENSG00000101986	ENSG00000134569	0.627906976744186
ENSG00000104728	ENSG00000134569	0.711354309165527
ENSG00000168487	ENSG00000134569	0.610123119015048
ENSG00000147459	ENSG00000134569	0.514363885088919
ENSG00000147437	ENSG00000134569	0.373461012311902
ENSG00000104365	ENSG00000134569	0.781121751025992
ENSG00000169439	ENSG00000134569	0.508891928864569
ENSG00000187840	ENSG00000134569	0.532147742818057
ENSG00000137076	ENSG00000134569	0.73187414500684
ENSG00000104518	ENSG00000134569	0.595075239398085
ENSG00000138835	ENSG00000134569	0.671682626538988
ENSG00000122863	ENSG00000134569	0.629274965800274
ENSG00000197142	ENSG00000134569	0.586867305061559
ENSG00000165806	ENSG00000134569	0.508891928864569
ENSG00000177234	ENSG00000134569	0.523939808481532
ENSG00000148841	ENSG00000134569	0.616963064295486
ENSG00000179241	ENSG00000134569	0.627906976744186
ENSG00000185507	ENSG00000134569	0.67578659370725
ENSG00000117298	ENSG00000167994	0.745554035567715
ENSG00000158195	ENSG00000167994	0.746922024623803
ENSG00000162367	ENSG00000167994	0.588235294117647
ENSG00000211452	ENSG00000167994	0.621067031463748
ENSG00000142961	ENSG00000167994	0.753761969904241
ENSG00000174021	ENSG00000167994	0.566347469220246
ENSG00000069702	ENSG00000167994	0.549931600547196
ENSG00000184371	ENSG00000167994	0.636114911080711
ENSG00000162733	ENSG00000167994	0.573187414500684
ENSG00000143178	ENSG00000167994	0.39124487004104
ENSG00000224536	ENSG00000167994	0.72640218878249
ENSG00000162889	ENSG00000167994	0.696306429548564
ENSG00000143772	ENSG00000167994	0.619699042407661
ENSG00000182118	ENSG00000167994	0.540355677154583
ENSG00000143891	ENSG00000167994	0.547195622435021
ENSG00000068781	ENSG00000167994	0.489740082079343
ENSG00000168899	ENSG00000167994	0.612859097127223
ENSG00000168874	ENSG00000167994	0.625170998632011
ENSG00000243244	ENSG00000167994	0.558139534883721
ENSG00000136732	ENSG00000167994	0.59233926128591
ENSG00000003402	ENSG00000167994	0.73187414500684
ENSG00000132329	ENSG00000167994	0.718194254445965
ENSG00000079308	ENSG00000167994	0.637482900136799
ENSG00000155760	ENSG00000167994	0.596443228454172
ENSG00000154783	ENSG00000167994	0.618331053351573
ENSG00000163513	ENSG00000167994	0.549931600547196
ENSG00000144791	ENSG00000167994	0.656634746922025
ENSG00000153551	ENSG00000167994	0.507523939808482
ENSG00000010327	ENSG00000167994	0.560875512995896
ENSG00000082781	ENSG00000167994	0.72093023255814
ENSG00000163884	ENSG00000167994	0.623803009575923
ENSG00000113916	ENSG00000167994	0.554035567715458
ENSG00000168884	ENSG00000167994	0.679890560875513
ENSG00000164403	ENSG00000167994	0.716826265389877
ENSG00000132357	ENSG00000167994	0.574555403556771
ENSG00000132840	ENSG00000167994	0.621067031463748
ENSG00000072786	ENSG00000167994	0.689466484268126
ENSG00000168994	ENSG00000167994	0.641586867305062
ENSG00000213722	ENSG00000167994	0.630642954856361
ENSG00000223855	ENSG00000167994	0.610123119015048
ENSG00000164877	ENSG00000167994	0.701778385772914
ENSG00000157510	ENSG00000167994	0.507523939808482
ENSG00000128602	ENSG00000167994	0.65389876880985
ENSG00000128567	ENSG00000167994	0.673050615595075
ENSG00000105939	ENSG00000167994	0.632010943912449
ENSG00000171115	ENSG00000167994	0.599179206566347
ENSG00000133561	ENSG00000167994	0.552667578659371
ENSG00000183943	ENSG00000167994	0.593707250341997
ENSG00000101849	ENSG00000167994	0.679890560875513
ENSG00000090776	ENSG00000167994	0.625170998632011
ENSG00000101986	ENSG00000167994	0.651162790697674
ENSG00000168487	ENSG00000167994	0.633378932968536
ENSG00000120889	ENSG00000167994	0.604651162790698
ENSG00000104365	ENSG00000167994	0.771545827633379
ENSG00000106624	ENSG00000167994	0.633378932968536
ENSG00000169439	ENSG00000167994	0.507523939808482
ENSG00000187840	ENSG00000167994	0.589603283173735
ENSG00000137076	ENSG00000167994	0.72093023255814
ENSG00000104518	ENSG00000167994	0.619699042407661
ENSG00000138835	ENSG00000167994	0.679890560875513
ENSG00000213694	ENSG00000167994	0.584131326949384
ENSG00000151208	ENSG00000167994	0.792065663474692
ENSG00000197142	ENSG00000167994	0.586867305061559
ENSG00000165806	ENSG00000167994	0.514363885088919
ENSG00000177234	ENSG00000167994	0.52530779753762
ENSG00000148841	ENSG00000167994	0.610123119015048
ENSG00000179241	ENSG00000167994	0.625170998632011
ENSG00000185507	ENSG00000167994	0.679890560875513
ENSG00000134569	ENSG00000167994	0.651162790697674
ENSG00000162367	ENSG00000124942	0.559507523939808
ENSG00000142961	ENSG00000124942	0.745554035567715
ENSG00000069702	ENSG00000124942	0.577291381668947
ENSG00000184371	ENSG00000124942	0.618331053351573
ENSG00000215915	ENSG00000124942	0.533515731874145
ENSG00000162733	ENSG00000124942	0.606019151846785
ENSG00000162889	ENSG00000124942	0.692202462380301
ENSG00000092969	ENSG00000124942	0.638850889192886
ENSG00000143772	ENSG00000124942	0.622435020519836
ENSG00000182118	ENSG00000124942	0.547195622435021
ENSG00000168899	ENSG00000124942	0.600547195622435
ENSG00000168874	ENSG00000124942	0.60875512995896
ENSG00000115594	ENSG00000124942	0.481532147742818
ENSG00000243244	ENSG00000124942	0.515731874145007
ENSG00000136732	ENSG00000124942	0.51983584131327
ENSG00000003436	ENSG00000124942	0.450068399452804
ENSG00000155760	ENSG00000124942	0.59233926128591
ENSG00000067066	ENSG00000124942	0.54172366621067
ENSG00000154783	ENSG00000124942	0.528043775649795
ENSG00000163513	ENSG00000124942	0.581395348837209
ENSG00000153551	ENSG00000124942	0.499316005471956
ENSG00000068001	ENSG00000124942	0.540355677154583
ENSG00000144837	ENSG00000124942	0.478796169630643
ENSG00000163840	ENSG00000124942	0.532147742818057
ENSG00000082781	ENSG00000124942	0.696306429548564
ENSG00000163884	ENSG00000124942	0.616963064295486
ENSG00000113916	ENSG00000124942	0.577291381668947
ENSG00000144730	ENSG00000124942	0.671682626538988
ENSG00000244383	ENSG00000124942	0.611491108071135
ENSG00000154274	ENSG00000124942	0.551299589603283
ENSG00000181826	ENSG00000124942	0.599179206566347
ENSG00000226925	ENSG00000124942	0.545827633378933
ENSG00000132357	ENSG00000124942	0.563611491108071
ENSG00000132840	ENSG00000124942	0.629274965800274
ENSG00000168994	ENSG00000124942	0.634746922024624
ENSG00000223855	ENSG00000124942	0.581395348837209
ENSG00000122679	ENSG00000124942	0.52530779753762
ENSG00000157510	ENSG00000124942	0.487004103967168
ENSG00000128602	ENSG00000124942	0.622435020519836
ENSG00000135269	ENSG00000124942	0.376196990424077
ENSG00000128567	ENSG00000124942	0.668946648426813
ENSG00000105939	ENSG00000124942	0.651162790697674
ENSG00000133561	ENSG00000124942	0.549931600547196
ENSG00000196329	ENSG00000124942	0.52530779753762
ENSG00000183943	ENSG00000124942	0.588235294117647
ENSG00000106624	ENSG00000124942	0.618331053351573
ENSG00000104689	ENSG00000124942	0.497948016415869
ENSG00000187840	ENSG00000124942	0.493844049247606
ENSG00000104518	ENSG00000124942	0.59781121751026
ENSG00000213694	ENSG00000124942	0.59781121751026
ENSG00000165806	ENSG00000124942	0.532147742818057
ENSG00000177234	ENSG00000124942	0.53077975376197
ENSG00000185507	ENSG00000124942	0.637482900136799
ENSG00000134569	ENSG00000124942	0.652530779753762
ENSG00000167994	ENSG00000124942	0.601915184678523
ENSG00000162367	ENSG00000245532	0.467852257181943
ENSG00000211452	ENSG00000245532	0.648426812585499
ENSG00000215915	ENSG00000245532	0.425444596443228
ENSG00000203721	ENSG00000245532	0.470588235294118
ENSG00000143772	ENSG00000245532	0.570451436388509
ENSG00000143891	ENSG00000245532	0.59781121751026
ENSG00000068781	ENSG00000245532	0.369357045143639
ENSG00000168874	ENSG00000245532	0.480164158686731
ENSG00000144214	ENSG00000245532	0.648426812585499
ENSG00000003402	ENSG00000245532	0.715458276333789
ENSG00000154783	ENSG00000245532	0.415868673050616
ENSG00000144837	ENSG00000245532	0.378932968536252
ENSG00000082781	ENSG00000245532	0.616963064295486
ENSG00000163884	ENSG00000245532	0.569083447332421
ENSG00000113916	ENSG00000245532	0.515731874145007
ENSG00000244383	ENSG00000245532	0.491108071135431
ENSG00000154274	ENSG00000245532	0.584131326949384
ENSG00000181826	ENSG00000245532	0.599179206566347
ENSG00000132357	ENSG00000245532	0.493844049247606
ENSG00000168994	ENSG00000245532	0.575923392612859
ENSG00000223855	ENSG00000245532	0.538987688098495
ENSG00000164877	ENSG00000245532	0.567715458276334
ENSG00000128602	ENSG00000245532	0.544459644322845
ENSG00000133561	ENSG00000245532	0.467852257181943
ENSG00000106404	ENSG00000245532	0.517099863201094
ENSG00000183943	ENSG00000245532	0.589603283173735
ENSG00000101849	ENSG00000245532	0.696306429548564
ENSG00000104728	ENSG00000245532	0.67578659370725
ENSG00000147437	ENSG00000245532	0.528043775649795
ENSG00000120889	ENSG00000245532	0.630642954856361
ENSG00000104689	ENSG00000245532	0.406292749658003
ENSG00000187840	ENSG00000245532	0.40218878248974
ENSG00000120215	ENSG00000245532	0.686730506155951
ENSG00000104518	ENSG00000245532	0.532147742818057
ENSG00000138835	ENSG00000245532	0.529411764705882
ENSG00000134470	ENSG00000245532	0.392612859097127
ENSG00000165806	ENSG00000245532	0.596443228454172
ENSG00000177234	ENSG00000245532	0.569083447332421
ENSG00000179241	ENSG00000245532	0.697674418604651
ENSG00000185507	ENSG00000245532	0.495212038303694
ENSG00000117298	ENSG00000213445	0.764705882352941
ENSG00000162367	ENSG00000213445	0.611491108071135
ENSG00000142961	ENSG00000213445	0.771545827633379
ENSG00000184371	ENSG00000213445	0.679890560875513
ENSG00000215915	ENSG00000213445	0.612859097127223
ENSG00000162733	ENSG00000213445	0.580027359781122
ENSG00000162889	ENSG00000213445	0.714090287277702
ENSG00000143772	ENSG00000213445	0.634746922024624
ENSG00000182118	ENSG00000213445	0.543091655266758
ENSG00000068781	ENSG00000213445	0.46374829001368
ENSG00000168899	ENSG00000213445	0.645690834473324
ENSG00000168874	ENSG00000213445	0.660738714090287
ENSG00000243244	ENSG00000213445	0.560875512995896
ENSG00000136732	ENSG00000213445	0.581395348837209
ENSG00000003402	ENSG00000213445	0.751025991792066
ENSG00000132329	ENSG00000213445	0.735978112175103
ENSG00000079308	ENSG00000213445	0.679890560875513
ENSG00000154783	ENSG00000213445	0.614227086183311
ENSG00000144791	ENSG00000213445	0.647058823529412
ENSG00000068001	ENSG00000213445	0.581395348837209
ENSG00000010327	ENSG00000213445	0.585499316005472
ENSG00000163840	ENSG00000213445	0.51983584131327
ENSG00000082781	ENSG00000213445	0.727770177838577
ENSG00000163884	ENSG00000213445	0.652530779753762
ENSG00000113916	ENSG00000213445	0.590971272229822
ENSG00000144730	ENSG00000213445	0.696306429548564
ENSG00000244383	ENSG00000213445	0.671682626538988
ENSG00000132357	ENSG00000213445	0.599179206566347
ENSG00000072786	ENSG00000213445	0.678522571819425
ENSG00000168994	ENSG00000213445	0.651162790697674
ENSG00000223855	ENSG00000213445	0.626538987688099
ENSG00000164877	ENSG00000213445	0.718194254445965
ENSG00000128602	ENSG00000213445	0.671682626538988
ENSG00000128567	ENSG00000213445	0.694938440492476
ENSG00000105939	ENSG00000213445	0.645690834473324
ENSG00000171115	ENSG00000213445	0.630642954856361
ENSG00000133561	ENSG00000213445	0.569083447332421
ENSG00000106404	ENSG00000213445	0.681258549931601
ENSG00000196329	ENSG00000213445	0.529411764705882
ENSG00000183943	ENSG00000213445	0.59781121751026
ENSG00000101986	ENSG00000213445	0.6703146374829
ENSG00000104728	ENSG00000213445	0.72093023255814
ENSG00000168487	ENSG00000213445	0.634746922024624
ENSG00000120889	ENSG00000213445	0.611491108071135
ENSG00000104689	ENSG00000213445	0.549931600547196
ENSG00000187840	ENSG00000213445	0.578659370725034
ENSG00000137076	ENSG00000213445	0.745554035567715
ENSG00000104518	ENSG00000213445	0.623803009575923
ENSG00000138835	ENSG00000213445	0.688098495212038
ENSG00000213694	ENSG00000213445	0.596443228454172
ENSG00000122863	ENSG00000213445	0.638850889192886
ENSG00000177234	ENSG00000213445	0.532147742818057
ENSG00000148841	ENSG00000213445	0.636114911080711
ENSG00000185507	ENSG00000213445	0.701778385772914
ENSG00000134569	ENSG00000213445	0.678522571819425
ENSG00000167994	ENSG00000213445	0.681258549931601
ENSG00000124942	ENSG00000213445	0.647058823529412
ENSG00000245532	ENSG00000213445	0.518467852257182
ENSG00000117298	ENSG00000137491	0.705882352941177
ENSG00000142961	ENSG00000137491	0.746922024623803
ENSG00000069702	ENSG00000137491	0.596443228454172
ENSG00000116815	ENSG00000137491	0.658002735978112
ENSG00000162733	ENSG00000137491	0.616963064295486
ENSG00000143178	ENSG00000137491	0.452804377564979
ENSG00000162889	ENSG00000137491	0.681258549931601
ENSG00000143772	ENSG00000137491	0.663474692202462
ENSG00000182118	ENSG00000137491	0.575923392612859
ENSG00000143891	ENSG00000137491	0.554035567715458
ENSG00000168899	ENSG00000137491	0.668946648426813
ENSG00000168874	ENSG00000137491	0.660738714090287
